x,y
-3.598422665939311,-0.2776063995369252
-3.581478273017227,-0.2762375193747344
-3.5650317163210947,-0.27490851125546795
-3.5485874844123484,-0.27357996585368966
-3.531642486646417,-0.2722121200723187
-3.5151918126462895,-0.2708854122030697
-3.4987516990626575,-0.269560138281132
-3.4818124858770836,-0.26819333285059505
-3.4653661003035663,-0.2668660591535583
-3.4489208898777406,-0.2655388165037747
-3.4319768832183755,-0.2641724262014484
-3.415526429869346,-0.2628470599672945
-3.3990802345662803,-0.2615230053290564
-3.3821462289387374,-0.260158397692427
-3.36570007203998,-0.2588327571231496
-3.3492538656902497,-0.2575068531394822
-3.3323107658321716,-0.2561418799638363
-3.315860907567594,-0.25481783616799825
-3.299411654232961,-0.25349500511396117
-3.282479388697694,-0.25213239756355416
-3.2660326383053824,-0.2508083812880883
-3.2495854421080628,-0.2494840144322818
-3.2326431008136605,-0.24812050592187584
-3.2161941789815276,-0.2467978879436025
-3.1997435607718687,-0.24547633085728354
-3.182812510789903,-0.24411588513802826
-3.166364399597213,-0.24279346936835478
-3.1499171116995575,-0.2414708036439148
-3.1329743962926417,-0.24010870712404955
-3.11652654584364,-0.2387875679083017
-3.100075384264545,-0.23746738998718087
-3.08314066046746,-0.2361086834855772
-3.066695549236399,-0.2347881904951253
-3.050248491843354,-0.23346721138175494
-3.0333047420100274,-0.23210657614364022
-3.0168579881020023,-0.2307869215134127
-3.0004068160593405,-0.2294681450301167
-2.9834652750385207,-0.22811087975329314
-2.967026208230387,-0.2267925748764472
-2.9505792197449217,-0.22547343699195496
-2.9336345662857646,-0.22411417033119868
-2.9171886589300566,-0.22279599608368236
-2.90073787943235,-0.22147864598107275
-2.883791241766544,-0.22012273837395605
-2.8673552859912914,-0.21880654758384044
-2.8509085720541174,-0.217489179813125
-2.8339628195560604,-0.2161315708968429
-2.8175178440046214,-0.21481494857115432
-2.801067822115279,-0.2134991079158743
-2.784118851625591,-0.21214461325619047
-2.7676853805599237,-0.21083069218913936
-2.7512370247160733,-0.2095150194913501
-2.734290610805261,-0.20815920127748747
-2.7178459294570905,-0.20684409707509457
-2.7013969144516827,-0.2055298375217966
-2.6844468988158257,-0.20417684561744698
-2.6680124848751112,-0.20286499284914233
-2.65156507876738,-0.20155120039334226
-2.634618792887076,-0.20019725243861622
-2.6181732946952865,-0.19888363993650898
-2.6017253862499223,-0.19757098619154262
-2.5847750508996277,-0.19621955357486992
-2.568335141538301,-0.19490935575729393
-2.5518919222842458,-0.19359774871090268
-2.5349458055900613,-0.19224580834495175
-2.5184992817889738,-0.1909337322987624
-2.502052307390169,-0.18962273702976098
-2.4851021210448043,-0.18827294703151026
-2.468655655147028,-0.18696425613275447
-2.4522176435121352,-0.18565504039104525
-2.4352716862466095,-0.1843051308868235
-2.418824189404007,-0.18299472319489496
-2.4023780758566904,-0.18168542600877086
-2.3854284270333053,-0.18033733584403064
-2.368978363940327,-0.1790302221485759
-2.352543146322572,-0.17772333029358545
-2.335596723246925,-0.17637540152424908
-2.3191481503479947,-0.17506682447078545
-2.302702774056402,-0.1737592530185273
-2.2857539947072976,-0.17241293819062853
-2.2693023218499646,-0.17110738461623348
-2.2528684586598673,-0.16980293758315024
-2.235920949490618,-0.16845699429035577
-2.219472236019018,-0.1671504069700183
-2.2030264646412463,-0.16584451547478807
-2.1860787647738937,-0.1645000489730884
-2.169626397646537,-0.16319619189610776
-2.1531892157150967,-0.161893798327448
-2.136243992983856,-0.16055017082030515
-2.11979548400147,-0.15924565392119583
-2.103348643929612,-0.15794159395422325
-2.086401999485512,-0.1565990863248165
-2.0699494896781454,-0.15529705685315706
-2.0535055525477692,-0.15399653299197888
-2.0365660276994535,-0.1526555767660599
-2.020117521698678,-0.15135340173519962
-2.00366970422871,-0.15005114802420486
-1.986723901868062,-0.1487106743454363
-1.9702716790897912,-0.14741056542127048
-1.9538224530378172,-0.1461118495238281
-1.9368870299727305,-0.1447736449880526
-1.9204387690702336,-0.14347366368292222
-1.9039897688667045,-0.1421734650881306
-1.8870448958289339,-0.14083505504211452
-1.8705933082068922,-0.13953692088112593
-1.8541415947324167,-0.13824007792596477
-1.837207893589586,-0.13690463229171285
-1.8207584107610035,-0.13560695704142
-1.8043088004272938,-0.1343090851107564
-1.7873640920577833,-0.1329728486586687
-1.770913431976207,-0.13167689666716875
-1.7544605730438636,-0.1303821201797667
-1.7375269229754668,-0.1290495182865068
-1.721076962413955,-0.1277542745144181
-1.7046274821399359,-0.126458880407089
-1.6876818532901459,-0.12512488059890373
-1.671232223756237,-0.12383121052585376
-1.654778918411639,-0.12253863642839628
-1.637840305983452,-0.12120853597918801
-1.6213943854459478,-0.11991615317949875
-1.6049450122456683,-0.11862342654688006
-1.5879983352958285,-0.11729171139640757
-1.5715495890218691,-0.11600039736303622
-1.5550963178692767,-0.11471012761841176
-1.538150817592082,-0.11338236906161916
-1.5217108171970286,-0.11209311519260044
-1.5052614311130335,-0.1108030473913799
-1.4883136624994941,-0.10947385691180836
-1.4718657211381942,-0.10818502522236306
-1.4554128580562349,-0.10689720090175855
-1.4384630520330073,-0.1055719044310999
-1.422025489526632,-0.10428577864381619
-1.4055760053760564,-0.10299858050326245
-1.3886270944982193,-0.10167222099479781
-1.372179841226057,-0.10038605866499026
-1.3557277199191924,-0.09910092068361497
-1.3387759389199614,-0.09777824302452133
-1.3223404123244484,-0.09649561844634262
-1.3058891596065625,-0.09521135619513328
-1.2889400166940514,-0.09388815643275089
-1.2724922936678946,-0.09260476319039421
-1.256041101673169,-0.09132253258952416
-1.2390883888884063,-0.09000277743217855
-1.2226504607656326,-0.0887234835753013
-1.2062011540038289,-0.08744259311288319
-1.1892520791994141,-0.08612272414107251
-1.1728031856128747,-0.08484234548543251
-1.156352916794943,-0.0835632240512883
-1.1393998927561126,-0.08224662522139183
-1.1229555062414918,-0.08097050557209026
-1.1065115095930222,-0.07969348573026304
-1.0895623486139634,-0.07837736707468426
-1.0731124120448587,-0.07710013506058909
-1.0566628351683809,-0.07582434045674628
-1.0397099127156362,-0.07451114971208964
-1.0232594620158095,-0.07323827172894087
-1.00681938869391,-0.07196538765580253
-0.9898703451059198,-0.0706531774426389
-0.9734190083861142,-0.06937963758298599
-0.9569702158305776,-0.06810754176673062
-0.9400177359532575,-0.06679817709467428
-0.9235641797828967,-0.06552898445177043
-0.9071264895592892,-0.06426062099783207
-0.8901762461696106,-0.06295267658715976
-0.8737241582092587,-0.06168331157251666
-0.8572753376071572,-0.06041519151850789
-0.8403235861943724,-0.05911005440531324
-0.8238684916572645,-0.05784490118093192
-0.807431167599355,-0.056581406146433304
-0.7904803448023892,-0.05527814653070359
-0.7740281729732519,-0.054013440459366034
-0.7575782354051334,-0.05274975606310319
-0.7406273233425967,-0.051449363308398444
-0.724171448192136,-0.05018881163100858
-0.7077293667376126,-0.04893026440376568
-0.6907820757641248,-0.04763257753155165
-0.6743297063345336,-0.0463731875105843
-0.6578784470717287,-0.04511448935862522
-0.6409281354358253,-0.04381948335082051
-0.6244719244673947,-0.04256420048366229
-0.6080227037652033,-0.04131103275600712
-0.5910804154021173,-0.040019795191855924
-0.5746276724550737,-0.03876644691789241
-0.5581748946915973,-0.037513687345331476
-0.5412251288151555,-0.03622497960119385
-0.5247688987985123,-0.034975932260816495
-0.5083147458019313,-0.03372909162766654
-0.4913749508649324,-0.03244527413067975
-0.47492207206848147,-0.031199021979066866
-0.45859274853029225,-0.029957060228889568
-0.4422402502365901,-0.028691955612646237
-0.42696252372254884,-0.027473470488551657
-0.4121808750820012,-0.0262957652409834
-0.3971821519885548,-0.02510688192028263
-0.3829194704169701,-0.023979146988151307
-0.36918359335930073,-0.022892024588929073
-0.3555207555202777,-0.021774403850663773
-0.3425796596118875,-0.02065457353930441
-0.33016328101640463,-0.019518611390419566
-0.31807288639761827,-0.018369599462595733
-0.30702203565965747,-0.017309017169377192
-0.29648038473198446,-0.016308657513725486
-0.28609659148397,-0.015368811825674608
-0.27635814196797875,-0.014549161949761396
-0.26683302317959234,-0.013782045243072657
-0.2572835629064146,-0.013014788278306235
-0.24823640727835056,-0.012279755604089797
-0.23929456756533515,-0.01154159985091324
-0.2304450900789704,-0.0108064423927446
-0.2223534165562344,-0.010134859993712074
-0.21483995611838333,-0.00951315294731989
-0.2076111446522051,-0.008919148695460427
-0.20101432227822194,-0.008381850121753583
-0.19474886523529975,-0.007876844411111123
-0.18854235062698993,-0.0073824389827826
-0.1827030958754955,-0.006925605964752698
-0.17713933508183327,-0.006497591259632354
-0.17153452799392302,-0.006069538391113057
-0.16633770564326433,-0.005674450007837706
-0.16142954222002476,-0.005302446928231818
-0.15663366701995968,-0.0049398364285606605
-0.1522030701642054,-0.004605543693456668
-0.1479567425482224,-0.004284187963719152
-0.1436125167683417,-0.003953594316573024
-0.13953290538564864,-0.0036406614514428604
-0.13520718631670675,-0.003306631013372013
-0.13032818727355217,-0.002940515124824193
-0.12587919218426039,-0.002610153857701786
-0.12225366007332497,-0.002336303203791399
-0.1193952954671143,-0.0021140001293285236
-0.11747473682408133,-0.0019596444903898793
-0.11639457076314709,-0.0018698128498104737
-0.11605586901296079,-0.0018412213711854085
-0.11604648271245657,-0.001840349634174929
-0.11604012213055866,-0.0018397729067072916
-0.1160336782622778,-0.001839201041981424
-0.11602753255115968,-0.001838666485615834
-0.11602141116010678,-0.0018381424334512968
-0.11601521357866139,-0.0018376209034285317
-0.11600938444953861,-0.0018371395310620158
-0.11600366021088598,-0.0018366741780848342
-0.11599786474357283,-0.0018362102036717268
-0.11599233703662083,-0.0018357745494381329
-0.11598690954967238,-0.0018353535762176759
-0.11598142183661028,-0.0018349350524045917
-0.11597619495108605,-0.0018345433241525474
-0.11597098618759961,-0.001834158112322373
-0.11596580194067986,-0.0018337835755927784
-0.11596094360603304,-0.0018334409612276552
-0.11595609571148469,-0.0018331036140093395
-0.11595127590663991,-0.0018327771958009673
-0.11594660953492945,-0.0018324658290912008
-0.11594203704057449,-0.0018321677253578194
-0.1159374186298261,-0.0018318737210204718
-0.11593310279744158,-0.0018316079993805955
-0.11592879516441625,-0.001831347115989793
-0.11592444137444721,-0.001831090272695479
-0.11592029668514882,-0.0018308523321540263
-0.11591623190756445,-0.0018306253721605105
-0.11591204971082891,-0.0018303961720567345
-0.11590811516412917,-0.0018301874717573175
-0.1159042735432038,-0.0018299882146091755
-0.11590031293359782,-0.0018297858235944518
-0.11589650174629622,-0.0018295941412345505
-0.11589272495398281,-0.0018294069641804742
-0.11588886759561416,-0.0018292185886555103
-0.11588515657316112,-0.0018290400188179685
-0.1158814360369826,-0.0018288630788006405
-0.11587768191033865,-0.0018286879140622984
-0.11587407073319227,-0.0018285216909026836
-0.1158704937409391,-0.0018283594380117407
-0.11586684234200995,-0.0018281962566589728
-0.11586333116803742,-0.0018280416649333782
-0.11585985335154154,-0.0018278907779349634
-0.11585626254492468,-0.0018277366909662904
-0.11585284831357895,-0.0018275931213978442
-0.11584946678288183,-0.0018274527525396014
-0.11584601358015906,-0.0018273114456268163
-0.11584268776037948,-0.0018271772447109808
-0.11583938740262768,-0.0018270458776844466
-0.11583601168027945,-0.0018269133163075543
-0.11583272286131714,-0.0018267853923050969
-0.11549025747240019,-0.0018077841433300921
-0.11444805387222748,-0.0017512774539064431
-0.11276890219340235,-0.001662347152771255
-0.11043847428255965,-0.001540417245789355
-0.10738156441996531,-0.0013772430628310093
-0.10452702705812805,-0.001222822248335866
-0.10235239536919426,-0.001107750196159615
-0.10080989443132955,-0.001034417315206124
-0.09975354269844047,-0.0009919521207683525
-0.09871619796920865,-0.0009565876260520742
-0.0977347850270276,-0.0009266604328934929
-0.09704404470478632,-0.0009088772845679765
-0.09669571748611068,-0.0009019981255574413
-0.09673851826595439,-0.0008993726499570188
-0.09711530490864684,-0.0008864117084673422
-0.09759797299349068,-0.0008579949413913893
-0.0978577685502836,-0.0008339794408247087
-0.0977919249095646,-0.0008386273516879496
-0.09751745125813321,-0.000874148973996339
-0.09723079725283332,-0.0009209115074854345
-0.09694654829253896,-0.000976582056757103
-0.0966624820060363,-0.0010416394213801513
-0.09638846755492851,-0.0011133355102483273
-0.0961247173699728,-0.0011911176242793994
-0.09586232181348911,-0.0012772352113771426
-0.09559925368937014,-0.0013725626847280055
-0.09535181490738975,-0.0014706425563108562
-0.09510990849430875,-0.0015746967796423656
-0.09486384680042392,-0.0016891056369708597
-0.09463284889290899,-0.0018047114442124041
-0.09440782448440442,-0.001925273503470947
-0.09418006699421841,-0.002055663965883735
-0.09396589865196925,-0.0021863484487252625
-0.09375895050513677,-0.002320452659734776
-0.09355340339840419,-0.0024616754584448706
-0.09336349110740388,-0.0025999456318620386
-0.09317842851312502,-0.0027424243793095163
-0.0930139440054493,-0.0028753792680137552
-0.09285121207120361,-0.003014746757050114
-0.09268504492674261,-0.003164943124126785
-0.09252253313554305,-0.0033195463916804117
-0.0923705028035049,-0.003471713970475537
-0.09222389352243489,-0.0036259423814459556
-0.09207789350452708,-0.003787404462032045
-0.09194036284921675,-0.003947323260128733
-0.09180561186093555,-0.004112016125805368
-0.09167485834120459,-0.004279399234156263
-0.09153525828899038,-0.0044680632203580265
-0.09141491357469979,-0.0046382356043738315
-0.09129543155166692,-0.004815788536713038
-0.09118415175440987,-0.004989854328490023
-0.09107745974295989,-0.005165366768414413
-0.09097119871847409,-0.005349514152465414
-0.09087385614830078,-0.005527379518146268
-0.09078131866415984,-0.005705601810152519
-0.0906908633996433,-0.005889544897918892
-0.09060774589247353,-0.006068223176258662
-0.09052920259436205,-0.006246807393964988
-0.09045297710407277,-0.006430607408219441
-0.09038307751080488,-0.006609614203581603
-0.09031818674916811,-0.0067864753961004
-0.09025648464861195,-0.006965871832132652
-0.09020042135386332,-0.0071401981913711806
-0.09014862241282179,-0.007312829360969726
-0.09009961055072255,-0.0074886602996784325
-0.09005615596747406,-0.007657086047131218
-0.09001670064300334,-0.00782281180220262
-0.08998030634436395,-0.007990502116917994
-0.08994880116270941,-0.00815046043903293
-0.08992787530916546,-0.008263366984926997
-0.08991188745531879,-0.00835757718295137
-0.08989357416185663,-0.008485113393490966
-0.08987485541799664,-0.008638387022231657
-0.0898587489844692,-0.008793241857371596
-0.08984604908924725,-0.00894073176868852
-0.08983604778538015,-0.00908641044658285
-0.08982837882005071,-0.00923659327005644
-0.08982357514750428,-0.009379808675640108
-0.08982120285141354,-0.009522100218819112
-0.0898212368917434,-0.00966657864165196
-0.08982368642983042,-0.009808353836108652
-0.0898284634921891,-0.009949049869779101
-0.08983597606692904,-0.01010247530760984
-0.08984762625474998,-0.010274234965138202
-0.08986159215876939,-0.010441831879192773
-0.08987526733405585,-0.010583141469060954
-0.08989076052898286,-0.010721237127018422
-0.08990834523311853,-0.010858243575561179
-0.08992881848112191,-0.011000140920092676
-0.08995046965227191,-0.011135427690978672
-0.0899739960877035,-0.011269624528307789
-0.0900001609101331,-0.01140677063399679
-0.09002735864932322,-0.011538695671893001
-0.09005621480422196,-0.011669123719167625
-0.09008760606914232,-0.011801887463295607
-0.09011994765485919,-0.011930407123102213
-0.09015343510466348,-0.012056029237247188
-0.09018938470635768,-0.012183709172563093
-0.09022563566216185,-0.012305970255670887
-0.09026314943561488,-0.012426525903927411
-0.09030307800333227,-0.012548993643585166
-0.0903430165811629,-0.012666159658722913
-0.09038448268058326,-0.012782786630779737
-0.09042791657388272,-0.012900037539085543
-0.09047107233932698,-0.013012071949617782
-0.09051513005001928,-0.013122285803188645
-0.09056131784720632,-0.013233718741986603
-0.09060681695424935,-0.013339731852539918
-0.09065287265313067,-0.013443552182454795
-0.09070132567802444,-0.013549277972311511
-0.09074836094802083,-0.013648723098275256
-0.09079522236321123,-0.0137449028437167
-0.09084428408459995,-0.013842701238094848
-0.09089216152349086,-0.01393547327869703
-0.09093999708326159,-0.014025668241274266
-0.09098877618596043,-0.014115208615816655
-0.09103704340783267,-0.01420112229563544
-0.09108148438077962,-0.014278063869614669
-0.09111212901348335,-0.0143311778007146
-0.09112161300782318,-0.014349014024662996
-0.09112503339111562,-0.014356567039503916
-0.0911409789670209,-0.014383309677402097
-0.09117782011712812,-0.01444067025878538
-0.0912267975046193,-0.014514498536079442
-0.09127625620952004,-0.014587441680011118
-0.09132397909696423,-0.014656297410949946
-0.09137188448095236,-0.014723961794344681
-0.0914205373751758,-0.01479123156105652
-0.09146820909003148,-0.014855770399628291
-0.09151528403461617,-0.014918239152368826
-0.09156436224062926,-0.01498203191178622
-0.0916115155530551,-0.01504210320625026
-0.09165876929924269,-0.015101143430042312
-0.0917076862318239,-0.015161084575711886
-0.09175539580303163,-0.015218436507034177
-0.0918033320961447,-0.01527499758065304
-0.09185301197965308,-0.015332531261603723
-0.09190161828171202,-0.015387774725578495
-0.09195069066723753,-0.015442528641433011
-0.09200175201960678,-0.015498489245585964
-0.09205190668104148,-0.015552426181793772
-0.0921025373274471,-0.015605959939920819
-0.09215570300113603,-0.01566129505717906
-0.09221940394658826,-0.01572631269469506
-0.0923090375380939,-0.015815520140003834
-0.09241691917883986,-0.015921078358488924
-0.09252129669302578,-0.01602172784268752
-0.0926043773728656,-0.016100917489575088
-0.09266294387309208,-0.016156359753686615
-0.09271482890670597,-0.016204752208662312
-0.09276661619665907,-0.01625231589422262
-0.09282028985904807,-0.016300806059407563
-0.09287268338164707,-0.01634738424652463
-0.09292580129552488,-0.016393877182567237
-0.0929800514553626,-0.01644061553811366
-0.09303282152525591,-0.01648539974964704
-0.0930856610297648,-0.016529572659899003
-0.09314018364315604,-0.016574471495326072
-0.09319316820423804,-0.016617456175621468
-0.09324617651241807,-0.016659835442917607
-0.09330135879510543,-0.01670330964234225
-0.09335442197774856,-0.016744493040209817
-0.09340743422434629,-0.016785061397311233
-0.09346199081160367,-0.016826215275678357
-0.09351480065717503,-0.016865487838501322
-0.09356743062783739,-0.016904084032532088
-0.09362147725183441,-0.016943165138729906
-0.0936742456968883,-0.016980790066367848
-0.09372632107042589,-0.017017410506313273
-0.09377974688296678,-0.017054466707832804
-0.09383138988760154,-0.01708979760097431
-0.09388279496923078,-0.017124495639414768
-0.09393552374090436,-0.017159607019694458
-0.09398646927806895,-0.01719307561445434
-0.09403715814879796,-0.017225937547682174
-0.09408961317387105,-0.017259491351204907
-0.09413982232055562,-0.01729118061485114
-0.09418974194685287,-0.017322278843567875
-0.0942413779656104,-0.01735402394794369
-0.09429078749564614,-0.017384001367294337
-0.09433989332293437,-0.017413414166471495
-0.09439020368972037,-0.017443159727666573
-0.09443875601629143,-0.017471497041727617
-0.0944870089593305,-0.017499304687696282
-0.09453642653344899,-0.017527418649145626
-0.09458408241613094,-0.017554178183237002
-0.0946318715365327,-0.01758068862468026
-0.09468036075763411,-0.017607246299112114
-0.09472710274633965,-0.01763252635493897
-0.09477352056606325,-0.017657322459773944
-0.09482144796063342,-0.017682606230718424
-0.0948672403785317,-0.0177064617533929
-0.09491266986374494,-0.017729840676457664
-0.09495908741055674,-0.01775343358660257
-0.0950036949031558,-0.017775829247308993
-0.09504783012264309,-0.01779772291007112
-0.09509321743008822,-0.017819965614700617
-0.09513640852294529,-0.01784087587188761
-0.09517907466546861,-0.017861289076480845
-0.09522251895005139,-0.017881827864849247
-0.09526418120247704,-0.017901290307472614
-0.09530532580338483,-0.01792028760519898
-0.09534718752518513,-0.017939389074115717
-0.09538730388182091,-0.017957480078366353
-0.09542726792289083,-0.017975295269915884
-0.09546753955673797,-0.017993037405385565
-0.09550608198241907,-0.018009821967610872
-0.09554409551035407,-0.01802618877662495
-0.09558272348005659,-0.01804262992103452
-0.09561969357745578,-0.018058186536628874
-0.09565613802958713,-0.018073350919208125
-0.09569350515176932,-0.0180887229559174
-0.09572870760961077,-0.018103036571060202
-0.09576213667997883,-0.018116521275554992
-0.09579644158474052,-0.018130180318557183
-0.09582915957761397,-0.018143064650846825
-0.09586132321298373,-0.018155595458617294
-0.09589421408654364,-0.0181682740900393
-0.09592511360506635,-0.01818004838753431
-0.09595551270040269,-0.018191511983342283
-0.09598636178212495,-0.01820302512960133
-0.09601578421019596,-0.018213893361926643
-0.09604437624640265,-0.01822435058514034
-0.09607293845266224,-0.01823471209203621
-0.096099280228576,-0.01824410143610576
-0.09611831464003631,-0.018250873984648683
-0.0961230981351534,-0.018252707059803315
-0.09612137235309655,-0.01825248170777847
-0.09611790844005286,-0.01825175685739655
-0.09611259468477816,-0.01825042481385667
-0.09610282069771595,-0.01824772480246599
-0.0960806985708065,-0.018241188052868108
-0.09605025375425179,-0.01823212219721155
-0.09602805619480305,-0.018225620919890575
-0.0960152941324044,-0.018222206069902155
-0.09600135892655874,-0.01821840058427409
-0.09598659727534828,-0.01821438231924698
-0.09597078375979168,-0.018210088923018383
-0.09595591005702955,-0.018206065130238102
-0.09594667489712698,-0.018203707424555918
-0.09595070144642107,-0.018205109946789456
-0.09596319800857732,-0.018208808360367024
-0.09597299113906177,-0.018211692007562844
-0.09598239033548131,-0.018214411787480903
-0.09599269202773755,-0.01821731104882594
-0.09600185856616848,-0.018219968050373448
-0.09601076587709702,-0.018222595974990208
-0.0960197010417518,-0.018225211166255282
-0.09602808550754274,-0.018227622763411052
-0.0960361363422021,-0.018229914311064934
-0.0960442361414631,-0.01823219627758272
-0.09605191456665176,-0.018234338085854326
-0.0960593892161803,-0.01823640066475747
-0.09606703599206796,-0.018238494569109896
-0.0960742856483945,-0.018240453431249345
-0.096081187373187,-0.018242295592526478
-0.09608809840392303,-0.01824412874789082
-0.0960946250539683,-0.01824583775534756
-0.09610096140488789,-0.018247479542406627
-0.09610729732599342,-0.01824910189796786
-0.09611325386776108,-0.018250613605621264
-0.09611901234371244,-0.01825205495534009
-0.09612491323647489,-0.018253516229414343
-0.09613032600316299,-0.018254840805507305
-0.09613559053641671,-0.01825612054332148
-0.09614088552330112,-0.018257390112207787
-0.096145900269495,-0.018258575764723246
-0.09615075796805693,-0.018259700240935404
-0.09615566871942531,-0.018260800447200996
-0.09616032178167429,-0.018261802247283052
-0.09616507312130398,-0.01826253106789243
-0.09616967972188244,-0.018263072229773022
-0.09617379879306011,-0.018263511917868812
-0.09617793834096297,-0.018263951726327977
-0.09618196917997943,-0.01826435323717687
-0.09618564397447013,-0.018264688485495208
-0.09618903411939098,-0.018264964007753612
-0.09619224809250755,-0.01826517727632084
-0.09619500474023257,-0.018265333126579603
-0.09619768442234256,-0.018265462404284703
-0.09619991514792688,-0.018265372193039135
-0.09620174820910077,-0.018265292228370165
-0.09620327042548452,-0.018265137689633726
-0.09620457195341203,-0.018264919870701724
-0.09620561061197505,-0.018264660527165615
-0.0962064622438692,-0.01826436207409641
-0.09620739910241383,-0.01826413875136207
-0.09620770410482196,-0.018263858961933457
-0.09620799244536322,-0.018263581805618538
-0.09620778783656578,-0.01826321652948874
-0.0962073728531968,-0.018262832292835072
-0.09620671857918783,-0.01826241384455836
-0.09620581254794004,-0.018261950834848356
-0.09620479402080094,-0.018261487541030522
-0.09620373603194336,-0.01826102540790125
-0.09620263572961585,-0.018260554597668927
-0.09620164314039407,-0.018260112250488444
-0.0962005401945191,-0.018259662499896915
-0.0961994375803212,-0.018259211487704857
-0.09619835919011649,-0.018258778237112364
-0.09619727937331284,-0.018258351435982867
-0.09619617124877645,-0.01825791913949248
-0.09619510045881707,-0.018257506058113264
-0.09619411045584855,-0.018257109163653425
-0.09619298672159209,-0.01825669244247046
-0.09619194266398298,-0.018256302426223055
-0.09619089853730466,-0.01825591793313947
-0.09618983009185983,-0.018255529250610008
-0.09618881175302986,-0.01825515934747068
-0.09618786602973409,-0.018254802892771423
-0.09618688836609701,-0.01825443864761809
-0.09618590880704193,-0.018254087995279968
-0.09618494163692896,-0.018253747581370435
-0.09618395704765563,-0.018253403429454786
-0.09618303424609898,-0.01825307701910281
-0.09618212378176673,-0.018252755847826294
-0.09618119674737181,-0.018252430847400247
-0.09618034642645037,-0.018252125930160068
-0.09617954487624297,-0.01825182931723083
-0.09617866236238597,-0.018251525252054836
-0.09617783247374671,-0.01825123753815572
-0.09617702871940512,-0.01825095704019375
-0.09617623127914655,-0.018250676071201368
-0.09617546935237403,-0.01825040872130948
-0.09617486109471758,-0.018250161343637158
-0.096174209066111,-0.018249911182390145
-0.09617340772158452,-0.018249653760128926
-0.09617279351896785,-0.018249420029694687
-0.09617218754598812,-0.01824918809450005
-0.09617157211793749,-0.018248964048994162
-0.09617103287513333,-0.018248753580990217
-0.09617050001776162,-0.018248545032386
-0.09617000158532053,-0.018248351000766556
-0.09616955766934066,-0.01824816970761105
-0.09616913330103158,-0.01824798935491179
-0.09616882621721208,-0.018247817595874377
-0.09616843901142293,-0.018247636076209217
-0.09616826115357079,-0.018247485595825976
-0.0961678695446658,-0.018247315536496177
-0.09616790906609922,-0.018247192173007395
-0.09616757290115079,-0.018247029881300347
-0.09616767559990809,-0.018246918676856544
-0.09616761862387614,-0.018246792956521443
-0.09616767561098642,-0.018246677402199252
-0.09616794389892964,-0.018246589036781027
-0.09616813129990431,-0.018246493056775257
-0.09616847453693213,-0.01824641395496883
-0.09616858699716706,-0.018246318148106424
-0.09616839688259245,-0.018246193115639485
-0.09616987287844032,-0.018246232848918107
-0.09616861099685081,-0.018246007688168985
-0.09617031697664842,-0.018246069321735867
-0.09617116131863207,-0.01824604883463288
-0.09617011184267321,-0.018245857175683167
-0.09617232760808406,-0.01824596065106561
-0.0961764781265908,-0.018246220983900902
-0.09618190856878245,-0.018246552342620063
-0.09619155540789986,-0.018247151814575403
-0.09620801016059159,-0.018248285997649143
-0.09623233818293025,-0.018250184468353553
-0.09626717374706804,-0.01825289439978343
-0.09631157362608618,-0.018256339223055265
-0.09635492735708498,-0.01825967706461944
-0.09639764292176171,-0.01826294395705513
-0.09644133818146967,-0.01826626391248852
-0.09648345014729755,-0.018269442523325127
-0.0965252575104911,-0.018272577676110877
-0.09656802807333069,-0.018275763898918693
-0.09660932454929863,-0.018278810386197532
-0.09665174044409086,-0.018281911273546097
-0.0966965953093319,-0.018285168494747303
-0.09674172362144268,-0.01828842336100276
-0.09678827273452217,-0.018291763874072466
-0.09683506517086496,-0.018295137757841945
-0.09687803026049793,-0.018298222090797577
-0.09691772974795512,-0.01830103843707647
-0.09695812852163654,-0.018303878276670932
-0.09699639697010422,-0.018306558028359204
-0.09703315434929422,-0.018309104534362106
-0.09706846529039902,-0.018311539281537236
-0.09709926960106824,-0.018313641217895325
-0.09712490172031528,-0.01831536972677176
-0.09714359138971305,-0.018316613591626802
-0.09715308843222449,-0.01831722572301021
-0.09715454118333126,-0.018317266430081764
-0.09715676979889233,-0.018317392710448875
-0.09716388301074069,-0.018317835473923315
-0.09716802453869208,-0.01831807372348696
-0.09717107003325184,-0.018318240515625996
-0.09717626932716185,-0.018318537468258362
-0.09718043232619804,-0.018318771326960453
-0.09718422441916635,-0.01831897936108879
-0.09718876306374971,-0.01831922998391326
-0.09719264569044118,-0.018319441508447984
-0.09719693347587298,-0.01831967350730636
-0.09720083906744112,-0.018319882402520003
-0.097204953325099,-0.0183201015235932
-0.09720895414850081,-0.018320312614443283
-0.09721293980112951,-0.018320521156552205
-0.09721683414945986,-0.018320723444955594
-0.09722086313536167,-0.0183209311044669
-0.09722472709438221,-0.01832112867105077
-0.09722864628867625,-0.01832132767832676
-0.09723257435739013,-0.018321525153991217
-0.09723639718188216,-0.01832171611331918
-0.09724019844149193,-0.01832190479206183
-0.09724408993134126,-0.018322095777999124
-0.09724786301311275,-0.018322279350798353
-0.09725160470951551,-0.01832245913172874
-0.09725548600280848,-0.018322643706734146
-0.097259231110072,-0.018322820871751796
-0.0972628729041272,-0.018322991431772524
-0.09726670473326937,-0.018323170881165557
-0.09727033983626511,-0.018323339696555217
-0.09727399442147644,-0.01832350848885097
-0.0972777362366688,-0.018323680073617454
-0.09728136932807434,-0.01832384553745395
